"","Date","Time","Global_active_power","Global_reactive_power","Voltage","Global_intensity","Sub_metering_1","Sub_metering_2","Sub_metering_3"
"67524",2007-02-01,"14:47:00","0.232","0.000","240.670","1.000","0.000","0.000","0.000"
"67525",2007-02-01,"14:48:00","0.230","0.000","240.650","1.000","0.000","0.000","0.000"
"67526",2007-02-01,"14:49:00","0.276","0.000","240.590","1.200","0.000","0.000","0.000"
"67527",2007-02-01,"14:50:00","0.344","0.138","241.100","1.600","0.000","0.000","0.000"
"67528",2007-02-01,"14:51:00","0.342","0.140","241.750","1.600","0.000","0.000","0.000"
"67529",2007-02-01,"14:52:00","0.342","0.148","242.980","1.600","0.000","0.000","0.000"
"67530",2007-02-01,"14:53:00","0.340","0.146","242.850","1.600","0.000","0.000","0.000"
"67531",2007-02-01,"14:54:00","0.340","0.148","243.240","1.600","0.000","0.000","0.000"
"67532",2007-02-01,"14:55:00","0.336","0.146","242.640","1.400","0.000","0.000","0.000"
"67533",2007-02-01,"14:56:00","0.336","0.146","242.560","1.400","0.000","0.000","0.000"
"67534",2007-02-01,"14:57:00","0.334","0.144","242.320","1.400","0.000","0.000","0.000"
"67535",2007-02-01,"14:58:00","0.332","0.144","242.270","1.400","0.000","0.000","0.000"
"67536",2007-02-01,"14:59:00","0.330","0.140","241.430","1.400","0.000","0.000","0.000"
"67537",2007-02-01,"15:00:00","0.328","0.140","241.240","1.400","0.000","0.000","0.000"
"67538",2007-02-01,"15:01:00","0.330","0.144","241.910","1.400","0.000","0.000","0.000"
"67539",2007-02-01,"15:02:00","0.374","0.182","241.820","1.800","0.000","0.000","0.000"
"67540",2007-02-01,"15:03:00","0.406","0.248","241.680","2.000","0.000","0.000","0.000"
"67541",2007-02-01,"15:04:00","0.406","0.248","241.830","2.000","0.000","0.000","0.000"
"67542",2007-02-01,"15:05:00","0.352","0.172","242.020","1.600","0.000","0.000","0.000"
"67543",2007-02-01,"15:06:00","0.310","0.112","241.640","1.400","0.000","0.000","0.000"
"67544",2007-02-01,"15:07:00","0.308","0.106","240.530","1.400","0.000","0.000","0.000"
"67545",2007-02-01,"15:08:00","0.308","0.110","241.430","1.400","0.000","0.000","0.000"
"67546",2007-02-01,"15:09:00","0.306","0.110","241.670","1.400","0.000","0.000","0.000"
"67547",2007-02-01,"15:10:00","0.304","0.110","241.460","1.400","0.000","0.000","0.000"
"67548",2007-02-01,"15:11:00","0.304","0.110","241.270","1.400","0.000","0.000","0.000"
"67549",2007-02-01,"15:12:00","0.300","0.104","240.050","1.400","0.000","0.000","0.000"
"67550",2007-02-01,"15:13:00","0.302","0.106","240.670","1.400","0.000","0.000","0.000"
"67551",2007-02-01,"15:14:00","0.234","0.000","241.060","1.000","0.000","0.000","0.000"
"67552",2007-02-01,"15:15:00","0.234","0.000","241.620","1.000","0.000","0.000","0.000"
"67553",2007-02-01,"15:16:00","0.232","0.000","241.040","1.000","0.000","0.000","0.000"
"67554",2007-02-01,"15:17:00","0.232","0.000","241.140","1.000","0.000","0.000","0.000"
"67555",2007-02-01,"15:18:00","0.234","0.000","241.810","1.000","0.000","0.000","0.000"
"67556",2007-02-01,"15:19:00","0.238","0.000","243.340","1.000","0.000","0.000","0.000"
"67557",2007-02-01,"15:20:00","0.236","0.000","242.950","1.000","0.000","0.000","0.000"
"67558",2007-02-01,"15:21:00","0.234","0.000","241.700","1.000","0.000","0.000","0.000"
"67559",2007-02-01,"15:22:00","0.236","0.000","242.810","1.000","0.000","0.000","0.000"
"67560",2007-02-01,"15:23:00","0.236","0.000","243.160","1.000","0.000","0.000","0.000"
"67561",2007-02-01,"15:24:00","0.236","0.000","242.720","1.000","0.000","0.000","0.000"
"67562",2007-02-01,"15:25:00","0.236","0.000","242.860","1.000","0.000","0.000","0.000"
"67563",2007-02-01,"15:26:00","0.236","0.000","242.460","1.000","0.000","0.000","0.000"
"67564",2007-02-01,"15:27:00","0.238","0.000","243.240","1.000","0.000","0.000","0.000"
"67565",2007-02-01,"15:28:00","0.234","0.000","242.180","1.000","0.000","0.000","0.000"
"67566",2007-02-01,"15:29:00","0.238","0.000","243.810","1.000","0.000","0.000","0.000"
"67567",2007-02-01,"15:30:00","0.318","0.100","244.390","1.400","0.000","0.000","0.000"
"67568",2007-02-01,"15:31:00","0.350","0.154","244.160","1.600","0.000","0.000","0.000"
"67569",2007-02-01,"15:32:00","0.346","0.154","244.180","1.600","0.000","0.000","0.000"
"67570",2007-02-01,"15:33:00","0.344","0.150","243.480","1.600","0.000","0.000","0.000"
"67571",2007-02-01,"15:34:00","0.344","0.154","244.090","1.600","0.000","0.000","0.000"
"67572",2007-02-01,"15:35:00","0.340","0.152","243.740","1.600","0.000","0.000","0.000"
"67573",2007-02-01,"15:36:00","0.340","0.154","244.190","1.600","0.000","0.000","0.000"
"67574",2007-02-01,"15:37:00","0.340","0.158","244.620","1.600","0.000","0.000","0.000"
"67575",2007-02-01,"15:38:00","0.338","0.158","244.630","1.600","0.000","0.000","0.000"
"67576",2007-02-01,"15:39:00","0.336","0.152","243.580","1.400","0.000","0.000","0.000"
"67577",2007-02-01,"15:40:00","0.334","0.148","243.040","1.400","0.000","0.000","0.000"
"67578",2007-02-01,"15:41:00","0.332","0.146","242.680","1.400","0.000","0.000","0.000"
"67579",2007-02-01,"15:42:00","0.334","0.152","243.850","1.400","0.000","0.000","0.000"
"67580",2007-02-01,"15:43:00","0.332","0.148","243.130","1.400","0.000","0.000","0.000"
"67581",2007-02-01,"15:44:00","0.334","0.152","243.930","1.400","0.000","0.000","0.000"
"67582",2007-02-01,"15:45:00","0.326","0.142","243.960","1.400","0.000","0.000","0.000"
"67583",2007-02-01,"15:46:00","0.238","0.000","243.390","1.000","0.000","0.000","0.000"
"67584",2007-02-01,"15:47:00","0.238","0.000","243.460","1.000","0.000","0.000","0.000"
"67585",2007-02-01,"15:48:00","0.240","0.000","244.400","1.000","0.000","0.000","0.000"
"67586",2007-02-01,"15:49:00","0.242","0.000","244.280","1.000","0.000","0.000","0.000"
"67587",2007-02-01,"15:50:00","0.324","0.100","244.150","1.600","0.000","0.000","0.000"
"67588",2007-02-01,"15:51:00","0.322","0.118","243.180","1.400","0.000","0.000","0.000"
"67589",2007-02-01,"15:52:00","0.318","0.118","243.240","1.400","0.000","0.000","0.000"
"67590",2007-02-01,"15:53:00","0.312","0.114","242.640","1.400","0.000","0.000","0.000"
"67591",2007-02-01,"15:54:00","0.312","0.116","242.920","1.400","0.000","0.000","0.000"
"67592",2007-02-01,"15:55:00","0.310","0.112","242.150","1.400","0.000","0.000","0.000"
"67593",2007-02-01,"15:56:00","0.310","0.116","242.900","1.400","0.000","0.000","0.000"
"67594",2007-02-01,"15:57:00","0.308","0.116","243.000","1.400","0.000","0.000","0.000"
"67595",2007-02-01,"15:58:00","0.308","0.116","243.100","1.400","0.000","0.000","0.000"
"67596",2007-02-01,"15:59:00","0.308","0.116","243.100","1.400","0.000","0.000","0.000"
"67597",2007-02-01,"16:00:00","0.308","0.120","243.700","1.400","0.000","0.000","0.000"
"67598",2007-02-01,"16:01:00","0.240","0.000","243.110","1.000","0.000","0.000","0.000"
"67599",2007-02-01,"16:02:00","0.236","0.000","243.150","1.000","0.000","0.000","0.000"
"67600",2007-02-01,"16:03:00","0.236","0.000","242.950","1.000","0.000","0.000","0.000"
"67601",2007-02-01,"16:04:00","0.240","0.000","243.320","1.000","0.000","0.000","0.000"
"67602",2007-02-01,"16:05:00","0.244","0.000","243.140","1.000","0.000","0.000","0.000"
"67603",2007-02-01,"16:06:00","0.244","0.000","242.880","1.000","0.000","0.000","0.000"
"67604",2007-02-01,"16:07:00","0.244","0.000","243.070","1.000","0.000","0.000","0.000"
"67605",2007-02-01,"16:08:00","0.244","0.000","243.030","1.000","0.000","0.000","0.000"
"67606",2007-02-01,"16:09:00","0.240","0.000","241.340","1.000","0.000","0.000","0.000"
"67607",2007-02-01,"16:10:00","0.240","0.000","241.090","1.000","0.000","0.000","0.000"
"67608",2007-02-01,"16:11:00","0.300","0.066","242.090","1.400","0.000","0.000","0.000"
"67609",2007-02-01,"16:12:00","0.346","0.142","242.060","1.600","0.000","0.000","0.000"
"67610",2007-02-01,"16:13:00","0.380","0.176","241.970","1.800","0.000","0.000","0.000"
"67611",2007-02-01,"16:14:00","0.422","0.268","242.180","2.000","0.000","0.000","0.000"
"67612",2007-02-01,"16:15:00","0.424","0.272","242.910","2.000","0.000","2.000","0.000"
"67613",2007-02-01,"16:16:00","0.422","0.276","243.200","2.000","0.000","1.000","0.000"
"67614",2007-02-01,"16:17:00","0.420","0.274","242.820","2.000","0.000","2.000","0.000"
"67615",2007-02-01,"16:18:00","0.420","0.274","242.900","2.000","0.000","1.000","0.000"
"67616",2007-02-01,"16:19:00","0.420","0.268","242.050","2.000","0.000","1.000","0.000"
"67617",2007-02-01,"16:20:00","0.424","0.270","242.350","2.000","0.000","2.000","0.000"
"67618",2007-02-01,"16:21:00","0.422","0.270","242.250","2.000","0.000","1.000","0.000"
"67619",2007-02-01,"16:22:00","0.422","0.272","242.550","2.000","0.000","2.000","0.000"
"67620",2007-02-01,"16:23:00","0.424","0.278","243.490","2.000","0.000","1.000","0.000"
"67621",2007-02-01,"16:24:00","0.422","0.276","243.350","2.000","0.000","1.000","0.000"
"67622",2007-02-01,"16:25:00","0.420","0.274","243.120","2.000","0.000","2.000","0.000"
"67623",2007-02-01,"16:26:00","0.420","0.276","243.230","2.000","0.000","1.000","0.000"
"67624",2007-02-01,"16:27:00","0.338","0.158","243.290","1.600","0.000","2.000","0.000"
"67625",2007-02-01,"16:28:00","0.320","0.134","242.610","1.400","0.000","1.000","0.000"
"67626",2007-02-01,"16:29:00","0.314","0.132","242.320","1.400","0.000","1.000","0.000"
"67627",2007-02-01,"16:30:00","0.312","0.132","242.260","1.400","0.000","1.000","0.000"
"67628",2007-02-01,"16:31:00","0.310","0.128","241.740","1.400","0.000","2.000","0.000"
"67629",2007-02-01,"16:32:00","0.308","0.124","240.830","1.400","0.000","1.000","0.000"
"67630",2007-02-01,"16:33:00","0.308","0.126","241.050","1.400","0.000","1.000","0.000"
"67631",2007-02-01,"16:34:00","0.312","0.130","241.860","1.400","0.000","2.000","0.000"
"67632",2007-02-01,"16:35:00","0.316","0.132","242.360","1.400","0.000","1.000","0.000"
"67633",2007-02-01,"16:36:00","0.314","0.130","242.030","1.400","0.000","1.000","0.000"
"67634",2007-02-01,"16:37:00","0.390","0.212","242.040","2.000","0.000","1.000","0.000"
"67635",2007-02-01,"16:38:00","0.390","0.238","242.280","1.800","0.000","1.000","0.000"
"67636",2007-02-01,"16:39:00","0.392","0.240","242.750","1.800","0.000","2.000","0.000"
"67637",2007-02-01,"16:40:00","0.390","0.240","242.600","1.800","0.000","1.000","0.000"
"67638",2007-02-01,"16:41:00","0.390","0.244","243.260","1.800","0.000","1.000","0.000"
"67639",2007-02-01,"16:42:00","0.390","0.242","243.150","1.800","0.000","1.000","0.000"
"67640",2007-02-01,"16:43:00","0.324","0.138","243.080","1.400","0.000","1.000","0.000"
"67641",2007-02-01,"16:44:00","0.308","0.118","243.120","1.400","0.000","0.000","0.000"
"67642",2007-02-01,"16:45:00","0.308","0.120","243.520","1.400","0.000","0.000","0.000"
"67643",2007-02-01,"16:46:00","0.306","0.118","243.100","1.400","0.000","0.000","0.000"
"67644",2007-02-01,"16:47:00","0.306","0.120","243.470","1.400","0.000","0.000","0.000"
"67645",2007-02-01,"16:48:00","0.248","0.000","243.800","1.000","0.000","0.000","0.000"
"67646",2007-02-01,"16:49:00","0.240","0.000","243.440","1.000","0.000","0.000","0.000"
"67647",2007-02-01,"16:50:00","0.244","0.000","243.540","1.000","0.000","0.000","0.000"
"67648",2007-02-01,"16:51:00","0.244","0.000","243.910","1.000","0.000","0.000","0.000"
"67649",2007-02-01,"16:52:00","0.276","0.000","244.050","1.200","0.000","0.000","0.000"
"67650",2007-02-01,"16:53:00","0.356","0.152","243.700","1.600","0.000","0.000","0.000"
"67651",2007-02-01,"16:54:00","0.352","0.148","243.210","1.600","0.000","0.000","0.000"
"67652",2007-02-01,"16:55:00","0.350","0.150","243.360","1.600","0.000","0.000","0.000"
"67653",2007-02-01,"16:56:00","0.348","0.152","243.940","1.600","0.000","0.000","0.000"
"67654",2007-02-01,"16:57:00","0.342","0.158","244.890","1.600","0.000","0.000","0.000"
"67655",2007-02-01,"16:58:00","0.342","0.160","245.300","1.600","0.000","0.000","0.000"
"67656",2007-02-01,"16:59:00","0.342","0.160","245.340","1.600","0.000","0.000","0.000"
"67657",2007-02-01,"17:00:00","0.340","0.160","245.320","1.600","0.000","0.000","0.000"
"67658",2007-02-01,"17:01:00","0.336","0.152","243.870","1.400","0.000","0.000","0.000"
"67659",2007-02-01,"17:02:00","0.334","0.152","243.910","1.400","0.000","0.000","0.000"
"67660",2007-02-01,"17:03:00","0.332","0.148","243.310","1.400","0.000","0.000","0.000"
"67661",2007-02-01,"17:04:00","0.334","0.150","243.310","1.400","0.000","0.000","0.000"
"67662",2007-02-01,"17:05:00","0.336","0.146","242.630","1.400","0.000","0.000","0.000"
"67663",2007-02-01,"17:06:00","0.334","0.144","241.890","1.400","0.000","0.000","0.000"
"67664",2007-02-01,"17:07:00","0.332","0.138","240.910","1.400","0.000","0.000","0.000"
"67665",2007-02-01,"17:08:00","0.282","0.070","240.770","1.200","0.000","0.000","0.000"
"67666",2007-02-01,"17:09:00","0.232","0.000","240.830","1.000","0.000","0.000","0.000"
"67667",2007-02-01,"17:10:00","0.232","0.000","240.900","1.000","0.000","0.000","0.000"
"67668",2007-02-01,"17:11:00","0.234","0.000","242.090","1.000","0.000","0.000","0.000"
"67669",2007-02-01,"17:12:00","0.234","0.000","242.600","1.000","0.000","0.000","0.000"
"67670",2007-02-01,"17:13:00","0.234","0.000","242.070","1.000","0.000","0.000","0.000"
"67671",2007-02-01,"17:14:00","0.232","0.000","241.630","1.000","0.000","0.000","0.000"
"67672",2007-02-01,"17:15:00","0.234","0.000","241.960","1.000","0.000","0.000","0.000"
"67673",2007-02-01,"17:16:00","0.232","0.000","241.570","1.000","0.000","0.000","0.000"
"67674",2007-02-01,"17:17:00","0.232","0.000","241.390","1.000","0.000","0.000","0.000"
"67675",2007-02-01,"17:18:00","0.470","0.000","241.110","2.000","0.000","0.000","0.000"
"67676",2007-02-01,"17:19:00","0.530","0.000","241.570","2.200","0.000","0.000","0.000"
"67677",2007-02-01,"17:20:00","0.528","0.000","241.210","2.200","0.000","0.000","0.000"
"67678",2007-02-01,"17:21:00","0.528","0.000","241.180","2.200","0.000","0.000","0.000"
"67679",2007-02-01,"17:22:00","0.530","0.000","241.790","2.200","0.000","0.000","0.000"
"67680",2007-02-01,"17:23:00","0.530","0.000","241.720","2.200","0.000","0.000","0.000"
"67681",2007-02-01,"17:24:00","0.606","0.086","240.620","2.600","0.000","0.000","0.000"
"67682",2007-02-01,"17:25:00","0.604","0.106","241.510","2.400","0.000","0.000","0.000"
"67683",2007-02-01,"17:26:00","0.872","0.096","240.670","3.600","0.000","0.000","0.000"
"67684",2007-02-01,"17:27:00","0.924","0.094","240.170","3.800","0.000","0.000","0.000"
"67685",2007-02-01,"17:28:00","0.922","0.092","239.790","3.800","0.000","0.000","0.000"
"67686",2007-02-01,"17:29:00","0.922","0.094","240.140","3.800","0.000","0.000","0.000"
"67687",2007-02-01,"17:30:00","0.924","0.096","240.390","3.800","0.000","0.000","0.000"
"67688",2007-02-01,"17:31:00","0.934","0.098","240.950","3.800","0.000","0.000","0.000"
"67689",2007-02-01,"17:32:00","0.948","0.098","241.410","3.800","0.000","0.000","0.000"
"67690",2007-02-01,"17:33:00","0.972","0.128","241.330","4.000","0.000","0.000","0.000"
"67691",2007-02-01,"17:34:00","1.040","0.234","241.620","4.400","0.000","0.000","0.000"
"67692",2007-02-01,"17:35:00","1.034","0.232","241.310","4.400","0.000","0.000","0.000"
"67693",2007-02-01,"17:36:00","1.030","0.232","241.020","4.400","0.000","0.000","0.000"
"67694",2007-02-01,"17:37:00","1.028","0.232","241.130","4.400","0.000","0.000","0.000"
"67695",2007-02-01,"17:38:00","1.056","0.228","240.490","4.400","0.000","0.000","0.000"
"67696",2007-02-01,"17:39:00","1.062","0.218","238.860","4.400","0.000","0.000","0.000"
"67697",2007-02-01,"17:40:00","1.268","0.216","239.020","5.400","0.000","0.000","0.000"
"67698",2007-02-01,"17:41:00","1.242","0.220","239.610","5.200","0.000","0.000","0.000"
"67699",2007-02-01,"17:42:00","1.010","0.222","239.300","4.200","0.000","0.000","0.000"
"67700",2007-02-01,"17:43:00","1.010","0.224","239.490","4.200","0.000","0.000","0.000"
"67701",2007-02-01,"17:44:00","1.010","0.224","239.480","4.200","0.000","0.000","0.000"
"67702",2007-02-01,"17:45:00","1.012","0.226","240.020","4.200","0.000","0.000","0.000"
"67703",2007-02-01,"17:46:00","1.008","0.224","239.700","4.200","0.000","0.000","0.000"
"67704",2007-02-01,"17:47:00","1.192","0.270","239.400","5.400","0.000","0.000","0.000"
"67705",2007-02-01,"17:48:00","1.626","0.316","239.160","7.000","0.000","0.000","0.000"
"67706",2007-02-01,"17:49:00","1.354","0.230","239.570","5.600","0.000","0.000","0.000"
"67707",2007-02-01,"17:50:00","1.330","0.192","239.990","5.600","0.000","0.000","0.000"
"67708",2007-02-01,"17:51:00","1.292","0.130","239.990","5.400","0.000","0.000","0.000"
"67709",2007-02-01,"17:52:00","1.506","0.070","239.770","6.200","0.000","0.000","0.000"
"67710",2007-02-01,"17:53:00","1.374","0.000","239.150","5.800","0.000","0.000","0.000"
"67711",2007-02-01,"17:54:00","1.460","0.000","238.870","6.000","0.000","0.000","0.000"
"67712",2007-02-01,"17:55:00","1.462","0.000","239.110","6.000","0.000","0.000","0.000"
"67713",2007-02-01,"17:56:00","1.272","0.000","239.540","5.200","0.000","0.000","0.000"
"67714",2007-02-01,"17:57:00","1.286","0.000","239.930","5.200","0.000","0.000","0.000"
"67715",2007-02-01,"17:58:00","1.282","0.000","239.700","5.200","0.000","0.000","0.000"
"67716",2007-02-01,"17:59:00","1.278","0.000","239.260","5.200","0.000","0.000","0.000"
"67717",2007-02-01,"18:00:00","1.480","0.000","238.990","6.400","0.000","0.000","2.000"
"67718",2007-02-01,"18:01:00","2.348","0.000","237.290","9.800","0.000","0.000","18.000"
"67719",2007-02-01,"18:02:00","2.334","0.000","237.280","9.800","0.000","0.000","18.000"
"67720",2007-02-01,"18:03:00","2.324","0.000","237.470","9.800","0.000","0.000","17.000"
"67721",2007-02-01,"18:04:00","2.320","0.000","237.720","9.600","0.000","0.000","18.000"
"67722",2007-02-01,"18:05:00","2.312","0.000","237.510","9.600","0.000","0.000","17.000"
"67723",2007-02-01,"18:06:00","2.322","0.000","238.180","9.600","0.000","0.000","18.000"
"67724",2007-02-01,"18:07:00","2.332","0.000","238.860","9.600","0.000","0.000","17.000"
"67725",2007-02-01,"18:08:00","2.330","0.000","238.860","9.600","0.000","0.000","18.000"
"67726",2007-02-01,"18:09:00","2.330","0.000","238.830","9.600","0.000","0.000","17.000"
"67727",2007-02-01,"18:10:00","2.312","0.000","237.860","9.600","0.000","0.000","18.000"
"67728",2007-02-01,"18:11:00","2.304","0.000","237.390","9.600","0.000","0.000","17.000"
"67729",2007-02-01,"18:12:00","2.380","0.000","238.840","10.000","0.000","0.000","17.000"
"67730",2007-02-01,"18:13:00","2.430","0.114","238.520","10.200","0.000","0.000","18.000"
"67731",2007-02-01,"18:14:00","2.428","0.114","238.660","10.200","0.000","0.000","17.000"
"67732",2007-02-01,"18:15:00","2.416","0.112","238.090","10.000","0.000","0.000","18.000"
"67733",2007-02-01,"18:16:00","2.394","0.108","236.900","10.000","0.000","0.000","17.000"
"67734",2007-02-01,"18:17:00","2.396","0.108","237.050","10.000","0.000","0.000","17.000"
"67735",2007-02-01,"18:18:00","2.428","0.122","237.730","10.200","0.000","0.000","18.000"
"67736",2007-02-01,"18:19:00","2.496","0.234","238.250","10.400","0.000","0.000","17.000"
"67737",2007-02-01,"18:20:00","2.502","0.236","238.600","10.400","0.000","1.000","17.000"
"67738",2007-02-01,"18:21:00","2.480","0.230","237.670","10.400","0.000","2.000","18.000"
"67739",2007-02-01,"18:22:00","2.480","0.230","237.630","10.400","0.000","1.000","17.000"
"67740",2007-02-01,"18:23:00","2.558","0.316","237.500","10.800","0.000","2.000","17.000"
"67741",2007-02-01,"18:24:00","2.542","0.326","237.070","10.800","0.000","1.000","18.000"
"67742",2007-02-01,"18:25:00","2.554","0.330","237.760","10.800","0.000","1.000","17.000"
"67743",2007-02-01,"18:26:00","2.558","0.332","238.080","10.800","0.000","2.000","17.000"
"67744",2007-02-01,"18:27:00","2.548","0.330","237.570","10.800","0.000","1.000","18.000"
"67745",2007-02-01,"18:28:00","2.548","0.328","237.420","10.800","0.000","2.000","17.000"
"67746",2007-02-01,"18:29:00","2.778","0.368","238.130","11.600","0.000","1.000","17.000"
"67747",2007-02-01,"18:30:00","2.902","0.500","238.040","12.200","0.000","1.000","18.000"
"67748",2007-02-01,"18:31:00","2.728","0.268","238.600","11.400","0.000","2.000","17.000"
"67749",2007-02-01,"18:32:00","2.524","0.202","238.130","10.600","0.000","1.000","17.000"
"67750",2007-02-01,"18:33:00","2.510","0.204","238.320","10.400","0.000","1.000","18.000"
"67751",2007-02-01,"18:34:00","2.748","0.194","237.020","11.600","0.000","2.000","17.000"
"67752",2007-02-01,"18:35:00","2.784","0.194","237.290","11.600","0.000","1.000","17.000"
"67753",2007-02-01,"18:36:00","2.568","0.160","237.140","10.800","0.000","1.000","18.000"
"67754",2007-02-01,"18:37:00","2.338","0.100","237.780","9.800","0.000","2.000","17.000"
"67755",2007-02-01,"18:38:00","2.444","0.094","237.630","10.200","0.000","1.000","17.000"
"67756",2007-02-01,"18:39:00","2.516","0.100","237.560","10.600","0.000","1.000","18.000"
"67757",2007-02-01,"18:40:00","2.782","0.088","235.630","11.800","0.000","1.000","17.000"
"67758",2007-02-01,"18:41:00","2.594","0.086","236.210","11.000","0.000","1.000","17.000"
"67759",2007-02-01,"18:42:00","2.574","0.090","236.490","10.800","0.000","2.000","17.000"
"67760",2007-02-01,"18:43:00","3.218","0.232","236.620","14.000","0.000","1.000","17.000"
"67761",2007-02-01,"18:44:00","3.414","0.356","235.940","15.000","0.000","1.000","17.000"
"67762",2007-02-01,"18:45:00","2.664","0.214","235.870","11.200","0.000","1.000","17.000"
"67763",2007-02-01,"18:46:00","2.668","0.214","236.120","11.200","0.000","1.000","17.000"
"67764",2007-02-01,"18:47:00","2.606","0.218","236.490","11.000","0.000","2.000","17.000"
"67765",2007-02-01,"18:48:00","2.406","0.220","236.470","10.200","0.000","1.000","18.000"
"67766",2007-02-01,"18:49:00","2.352","0.224","236.510","10.000","0.000","1.000","17.000"
"67767",2007-02-01,"18:50:00","2.710","0.250","236.120","11.400","0.000","1.000","17.000"
"67768",2007-02-01,"18:51:00","3.000","0.252","236.350","12.600","0.000","1.000","17.000"
"67769",2007-02-01,"18:52:00","3.016","0.254","237.020","12.600","0.000","1.000","17.000"
"67770",2007-02-01,"18:53:00","3.006","0.254","237.070","12.600","0.000","2.000","17.000"
"67771",2007-02-01,"18:54:00","2.976","0.230","236.490","12.600","0.000","1.000","18.000"
"67772",2007-02-01,"18:55:00","2.930","0.134","236.440","12.400","0.000","0.000","17.000"
"67773",2007-02-01,"18:56:00","2.938","0.134","236.740","12.400","0.000","0.000","17.000"
"67774",2007-02-01,"18:57:00","2.972","0.172","236.410","12.600","0.000","0.000","17.000"
"67775",2007-02-01,"18:58:00","2.996","0.232","236.350","12.600","0.000","0.000","17.000"
"67776",2007-02-01,"18:59:00","3.008","0.236","236.960","12.600","0.000","0.000","17.000"
"67777",2007-02-01,"19:00:00","3.228","0.282","236.670","13.600","0.000","0.000","18.000"
"67778",2007-02-01,"19:01:00","3.306","0.430","236.580","14.000","0.000","0.000","17.000"
"67779",2007-02-01,"19:02:00","3.196","0.414","236.510","13.600","0.000","0.000","17.000"
"67780",2007-02-01,"19:03:00","3.088","0.272","236.640","13.000","0.000","0.000","17.000"
"67781",2007-02-01,"19:04:00","2.996","0.106","237.040","12.600","0.000","0.000","17.000"
"67782",2007-02-01,"19:05:00","3.066","0.110","237.700","12.800","0.000","0.000","18.000"
"67783",2007-02-01,"19:06:00","2.930","0.110","237.600","12.200","0.000","0.000","17.000"
"67784",2007-02-01,"19:07:00","2.926","0.110","237.500","12.200","0.000","0.000","17.000"
"67785",2007-02-01,"19:08:00","2.942","0.112","238.250","12.200","0.000","0.000","18.000"
"67786",2007-02-01,"19:09:00","2.920","0.108","237.320","12.200","0.000","0.000","17.000"
"67787",2007-02-01,"19:10:00","2.916","0.106","237.040","12.200","0.000","0.000","17.000"
"67788",2007-02-01,"19:11:00","2.914","0.106","236.970","12.200","0.000","0.000","17.000"
"67789",2007-02-01,"19:12:00","2.910","0.106","237.100","12.200","0.000","0.000","18.000"
"67790",2007-02-01,"19:13:00","2.926","0.108","238.030","12.200","0.000","0.000","17.000"
"67791",2007-02-01,"19:14:00","2.866","0.000","237.670","12.000","0.000","0.000","17.000"
"67792",2007-02-01,"19:15:00","2.852","0.000","237.410","12.000","0.000","0.000","18.000"
"67793",2007-02-01,"19:16:00","2.852","0.000","237.580","12.000","0.000","0.000","17.000"
"67794",2007-02-01,"19:17:00","2.824","0.000","236.080","11.800","0.000","0.000","17.000"
"67795",2007-02-01,"19:18:00","2.822","0.000","236.160","11.800","0.000","0.000","17.000"
"67796",2007-02-01,"19:19:00","2.830","0.000","236.280","12.000","0.000","0.000","17.000"
"67797",2007-02-01,"19:20:00","2.854","0.000","236.780","12.000","0.000","0.000","17.000"
"67798",2007-02-01,"19:21:00","2.834","0.000","236.320","12.000","0.000","0.000","17.000"
"67799",2007-02-01,"19:22:00","2.826","0.000","236.020","12.000","0.000","0.000","18.000"
"67800",2007-02-01,"19:23:00","2.828","0.000","236.120","12.000","0.000","0.000","17.000"
"67801",2007-02-01,"19:24:00","2.830","0.000","234.710","12.000","0.000","0.000","17.000"
"67802",2007-02-01,"19:25:00","2.902","0.124","234.490","12.400","0.000","0.000","16.000"
"67803",2007-02-01,"19:26:00","2.922","0.128","235.700","12.400","0.000","0.000","17.000"
"67804",2007-02-01,"19:27:00","2.910","0.128","235.620","12.200","0.000","0.000","17.000"
"67805",2007-02-01,"19:28:00","2.902","0.126","235.120","12.200","0.000","0.000","17.000"
"67806",2007-02-01,"19:29:00","2.898","0.124","234.590","12.200","0.000","0.000","17.000"
"67807",2007-02-01,"19:30:00","2.912","0.126","235.260","12.400","0.000","0.000","17.000"
"67808",2007-02-01,"19:31:00","2.892","0.124","234.570","12.200","0.000","0.000","17.000"
"67809",2007-02-01,"19:32:00","2.882","0.124","234.390","12.200","0.000","0.000","17.000"
"67810",2007-02-01,"19:33:00","2.898","0.128","235.200","12.200","0.000","0.000","17.000"
"67811",2007-02-01,"19:34:00","2.904","0.130","235.450","12.200","0.000","0.000","17.000"
"67812",2007-02-01,"19:35:00","3.040","0.122","233.890","13.000","0.000","0.000","17.000"
"67813",2007-02-01,"19:36:00","3.036","0.120","233.560","13.000","0.000","0.000","17.000"
"67814",2007-02-01,"19:37:00","3.214","0.198","234.260","14.000","0.000","0.000","16.000"
"67815",2007-02-01,"19:38:00","4.480","0.372","233.960","19.400","0.000","0.000","17.000"
"67816",2007-02-01,"19:39:00","4.458","0.346","234.630","19.200","0.000","0.000","17.000"
"67817",2007-02-01,"19:40:00","3.834","0.354","235.640","16.600","0.000","0.000","17.000"
"67818",2007-02-01,"19:41:00","2.672","0.166","237.570","11.200","0.000","0.000","17.000"
"67819",2007-02-01,"19:42:00","2.618","0.100","237.120","11.000","0.000","0.000","18.000"
